,위도,경도,시간,거리
223,34.8120412,126.4178569,20 mins,2.2 km
224,34.8030724,126.4179899,21 mins,2.7 km
225,34.8019309,126.4171917,21 mins,2.5 km
226,34.7970279,126.3837997,24 mins,4.2 km
227,34.8000425,126.4217678,28 mins,3.0 km
228,34.8021815,126.4240212,27 mins,3.3 km
229,34.8061759,126.4518091,42 mins,8.0 km
230,34.8065417,126.4547704,38 mins,7.7 km
231,34.8099205,126.4557646,36 mins,6.8 km
232,34.8055597,126.3739201,25 mins,3.9 km
233,34.8193917,126.3942085,23 mins,2.3 km
234,34.8117957,126.3818533,23 mins,2.3 km
235,34.81672570000001,126.3973503,21 mins,1.7 km
236,34.8033019,126.4298865,31 mins,4.0 km
237,34.8011518,126.4226864,29 mins,3.4 km
238,34.8079373,126.428204,24 mins,3.6 km
239,34.8134397,126.4242819,25 mins,3.0 km
240,34.807191,126.4526838,41 mins,7.9 km
241,34.7990119,126.4282013,32 mins,5.2 km
242,34.8005835,126.4372197,53 mins,6.1 km
243,34.8094199,126.3714827,25 mins,3.5 km
244,34.790307,126.4000212,30 mins,4.1 km
245,34.82096,126.3951097,27 mins,2.7 km
246,34.8110314,126.3819853,24 mins,2.4 km
247,34.7989178,126.4225253,31 mins,3.2 km
248,34.8123884,126.3997034,16 mins,0.9 km
249,34.8167164,126.4185049,25 mins,2.8 km
250,34.7986482,126.4224021,31 mins,3.2 km
251,34.8002929,126.4357504,34 mins,5.4 km
252,34.806517,126.4458841,35 mins,5.7 km
253,34.8111397,126.3821316,24 mins,2.3 km
254,34.8110265,126.376449,24 mins,3.0 km
255,34.8175598,126.3889933,27 mins,2.5 km
256,34.81839180000001,126.3912739,23 mins,2.3 km
257,34.8006657,126.3818295,24 mins,3.7 km
258,34.8110353,126.3822483,24 mins,2.3 km
259,34.8085968,126.4293976,23 mins,3.6 km
260,34.8128354,126.4273412,27 mins,3.1 km
261,34.8015211,126.4254086,30 mins,3.5 km
262,34.8181236,126.3926681,21 mins,2.2 km
263,34.8088464,126.4259774,22 mins,3.0 km
264,34.8090521,126.427382,24 mins,3.1 km
265,34.80385690000001,126.4273911,29 mins,3.7 km
266,34.8109651,126.3921642,18 mins,1.7 km
267,34.809305,126.4396991,27 mins,4.7 km
268,34.8005371,126.4256606,31 mins,3.6 km
269,34.8033051,126.4269037,29 mins,3.8 km
270,34.8030183,126.4076601,20 mins,1.1 km
271,34.8145854,126.4223249,25 mins,2.8 km
272,34.8073034,126.4258309,25 mins,3.5 km
273,34.7997993,126.4238184,31 mins,3.6 km
274,34.8108522,126.3797243,25 mins,3.1 km
275,34.8034401,126.4063517,19 mins,1.1 km
276,34.7993895,126.422193,30 mins,3.1 km
277,34.7985172,126.4247874,34 mins,3.7 km
278,34.806517,126.4458841,35 mins,5.7 km
279,34.8127335,126.3817992,22 mins,2.3 km
280,34.8047572,126.4320281,29 mins,4.0 km
281,34.8073398,126.3725146,24 mins,3.7 km
282,34.8060924,126.4184669,21 mins,1.8 km
283,34.7995756,126.3808633,23 mins,3.6 km
284,34.8091632,126.3859303,19 mins,2.3 km
285,34.7916404,126.4000392,33 mins,4.3 km
286,34.83709169999999,126.4274179,38 mins,5.8 km
287,34.8192271,126.3901753,24 mins,2.5 km
288,34.8080043,126.4315343,25 mins,3.7 km
289,34.8041323,126.4223371,23 mins,3.1 km
290,34.80331580000001,126.3933447,17 mins,0.7 km
291,34.8009675,126.4216858,27 mins,3.0 km
292,34.800279,126.3759378,28 mins,5.0 km
293,34.8109591,126.3818887,24 mins,2.4 km
294,34.8145854,126.4223249,25 mins,2.8 km
295,34.8072924,126.4516687,39 mins,6.5 km
296,34.8040421,126.4238383,25 mins,3.2 km
297,34.8003165,126.4222092,28 mins,3.0 km
298,34.8042953,126.4332532,31 mins,4.1 km
299,34.82096,126.3951097,27 mins,2.7 km
300,34.8031172,126.3773608,27 mins,4.5 km
301,34.8081555,126.4314314,25 mins,3.7 km
302,34.8036562,126.4063055,19 mins,1.1 km
303,34.8169992,126.3918565,23 mins,2.3 km
