,위도,경도,시간,거리
951,35.1490704,126.8477919,34 mins,3.9 km
952,35.1272032,126.8790733,39 mins,2.9 km
953,35.1714053,126.8694259,51 mins,6.0 km
954,35.12540389999999,126.8794418,40 mins,3.3 km
955,35.1239665,126.8834578,36 mins,3.3 km
956,35.1232686,126.8682306,40 mins,4.9 km
957,35.1347069,126.8596449,30 mins,2.9 km
958,35.1203339,126.880158,39 mins,4.1 km
959,35.1227645,126.8663949,37 mins,4.7 km
960,35.1645963,126.8608112,50 mins,6.2 km
961,35.1486042,126.8458286,36 mins,4.1 km
962,35.1256285,126.8801852,39 mins,3.3 km
963,35.1666733,126.8777597,38 mins,3.8 km
964,35.1541618,126.8477842,40 mins,4.0 km
965,35.1300068,126.8546794,38 mins,3.3 km
966,35.131,126.8584617,28 mins,3.0 km
967,35.123672,126.8829441,37 mins,3.4 km
968,35.1378811,126.8702182,29 mins,1.8 km
969,35.1526077,126.8477855,39 mins,4.9 km
970,35.1426444,126.8551646,33 mins,2.3 km
971,35.1436673,126.86788,28 mins,1.0 km
972,35.1469283,126.8840132,25 mins,1.3 km
973,35.1328948,126.8596949,29 mins,3.1 km
974,35.1519169,126.8692416,32 mins,1.3 km
975,35.1551974,126.8654725,38 mins,2.2 km
976,35.1362975,126.8706114,27 mins,1.7 km
977,35.1260519,126.8780554,43 mins,4.9 km
978,35.13129869999999,126.8541194,34 mins,3.4 km
979,35.1250654,126.8770103,41 mins,4.8 km
980,35.1330757,126.859076,29 mins,3.1 km
981,35.154279,126.8436771,45 mins,5.5 km
982,35.146916,126.8422982,38 mins,4.0 km
983,35.1564238,126.8648643,38 mins,2.2 km
984,35.15261810000001,126.843674,43 mins,5.4 km
985,35.1204368,126.8834976,39 mins,3.8 km
986,35.1596316,126.8606604,44 mins,4.2 km
987,35.1323298,126.8559348,32 mins,3.2 km
988,35.1511546,126.889667,35 mins,2.0 km
989,35.1299949,126.852779,40 mins,3.5 km
990,35.1403946,126.8815881,25 mins,0.9 km
991,35.1335151,126.8634151,26 mins,2.5 km
992,35.1558909,126.8436696,44 mins,4.9 km
993,35.1599435,126.8634158,48 mins,6.5 km
994,35.1700419,126.8652508,55 mins,6.9 km
995,35.1555243,126.8477827,38 mins,4.6 km
996,35.1405847,126.871089,28 mins,1.2 km
