,위도,경도,시간,거리
396,35.201341,126.8989355,25 mins,2.0 km
397,35.1902407,126.8654979,39 mins,4.9 km
398,35.1870513,126.9228097,44 mins,3.1 km
399,35.1722511,126.905187,33 mins,3.2 km
400,35.2125686,126.8649733,54 mins,7.8 km
401,35.2073369,126.8635884,58 mins,6.2 km
402,35.211515,126.8602628,1 hour 0 mins,8.1 km
403,35.1917578,126.8914376,15 mins,0.6 km
404,35.1855425,126.921104,40 mins,2.7 km
405,35.1778032,126.888827,38 mins,1.7 km
406,35.1871258,126.890551,22 mins,1.8 km
407,35.1756477,126.8737276,36 mins,3.4 km
408,35.2070611,126.8966816,31 mins,3.1 km
409,35.2073388,126.8626758,59 mins,6.3 km
410,35.2093792,126.8816089,48 mins,6.4 km
411,35.1870513,126.9228097,44 mins,3.1 km
412,35.1816605,126.8903643,30 mins,2.3 km
413,35.1759508,126.8732235,36 mins,3.4 km
414,35.2106974,126.8835265,50 mins,6.8 km
415,35.1799711,126.8898598,33 mins,2.5 km
416,35.1712679,126.9336371,38 mins,4.7 km
417,35.2129393,126.8835339,48 mins,6.7 km
418,35.213635,126.8722089,51 mins,7.0 km
419,35.1883676,126.8908586,21 mins,1.8 km
420,35.2073337,126.8606978,1 hour 4 mins,7.9 km
421,35.2101968,126.8907628,36 mins,3.7 km
422,35.2084552,126.8985417,33 mins,3.2 km
423,35.2017162,126.9008646,25 mins,2.0 km
424,35.1652074,126.8880771,46 mins,6.7 km
425,35.2070611,126.8966816,31 mins,3.1 km
426,35.1742465,126.8730661,39 mins,3.6 km
427,35.1803127,126.8879271,34 mins,2.5 km
428,35.1887247,126.9359855,38 mins,6.5 km
429,35.1803105,126.8727771,34 mins,3.8 km
430,35.1684602,126.9037729,30 mins,4.3 km
431,35.2043615,126.8977835,24 mins,2.3 km
432,35.2099111,126.8806913,46 mins,6.3 km
433,35.1850336,126.9220917,35 mins,3.6 km
434,35.2131754,126.8985501,32 mins,3.9 km
435,35.1844676,126.9111134,24 mins,2.3 km
436,35.189046,126.9248206,43 mins,3.5 km
437,35.1685003,126.9127816,30 mins,3.6 km
438,35.190896,126.8916987,16 mins,0.6 km
439,35.1866735,126.8916511,21 mins,1.8 km
440,35.1786736,126.8719117,37 mins,3.9 km
441,35.211515,126.8602628,1 hour 0 mins,8.1 km
442,35.211515,126.8602628,1 hour 0 mins,8.1 km
443,35.2065104,126.8619065,1 hour 0 mins,6.4 km
444,35.1771595,126.9349318,37 mins,4.7 km
445,35.1768887,126.9357274,38 mins,4.7 km
446,35.1774447,126.9130231,25 mins,2.8 km
447,35.2054819,126.8980936,26 mins,2.4 km
448,35.1707681,126.9335455,38 mins,4.7 km
449,35.2051729,126.8981587,25 mins,2.4 km
450,35.1929919,126.9004961,22 mins,1.2 km
451,35.2131754,126.8985501,32 mins,3.9 km
452,35.1805783,126.8882746,33 mins,2.5 km
453,35.1855425,126.921104,40 mins,2.7 km
454,35.1746115,126.8767949,36 mins,3.4 km
455,35.1746074,126.9349161,37 mins,4.7 km
456,35.1780039,126.8758476,31 mins,3.1 km
457,35.2109192,126.8985293,26 mins,3.1 km
458,35.17816639999999,126.8748231,33 mins,3.2 km
459,35.1786736,126.8719117,37 mins,3.9 km
460,35.1801104,126.8726596,34 mins,3.8 km
461,35.1897406,126.893627,19 mins,1.6 km
462,35.1603207,126.9137045,44 mins,5.3 km
463,35.1762689,126.8940651,32 mins,2.3 km
464,35.2059101,126.8949553,33 mins,3.2 km
465,35.1861175,126.9245979,42 mins,3.1 km
466,35.1796834,126.8911498,31 mins,1.5 km
