,위도,경도,시간,거리
240,35.21815,128.5805902,46 mins,7.7 km
241,35.2166443,128.587581,32 mins,6.8 km
242,35.2015936,128.5677725,16 mins,3.9 km
243,35.1947295,128.5692343,17 mins,3.3 km
244,35.1975414,128.5618783,22 mins,4.0 km
245,35.1952341,128.566636,14 mins,3.1 km
246,35.214131,128.5647046,32 mins,8.4 km
247,35.218719,128.5791609,46 mins,7.7 km
248,35.2038999,128.571879,19 mins,4.4 km
249,35.1846477,128.5602002,9 mins,1.7 km
250,35.1907618,128.5629795,12 mins,2.5 km
251,35.2150572,128.5670474,33 mins,7.1 km
252,35.2150334,128.5666608,34 mins,7.1 km
253,35.1783158,128.5599072,8 mins,1.0 km
254,35.2183744,128.5796378,46 mins,7.7 km
255,35.1458037,128.555536,17 mins,4.8 km
256,35.1924065,128.5651539,13 mins,2.8 km
257,35.1942524,128.5671333,14 mins,3.1 km
258,35.1710964,128.5584132,12 mins,1.2 km
259,35.1785881,128.5581849,8 mins,1.2 km
260,35.1732957,128.5580483,12 mins,0.9 km
261,35.1923596,128.5662995,14 mins,2.9 km
262,35.1759583,128.5606906,10 mins,1.1 km
263,35.1783932,128.5581934,8 mins,1.2 km
264,35.1765284,128.5586369,11 mins,1.0 km
265,35.1910429,128.5629975,12 mins,2.6 km
266,35.2151126,128.5673343,33 mins,7.1 km
267,35.147487,128.5578165,16 mins,4.7 km
268,35.1956662,128.5679272,15 mins,3.2 km
269,35.1800767,128.5574829,9 mins,1.3 km
270,35.1791118,128.5582011,7 mins,1.2 km
271,35.1721692,128.559712,10 mins,1.1 km
272,35.2165616,128.5640378,34 mins,8.9 km
273,35.2201393,128.5868222,30 mins,7.2 km
274,35.1763235,128.5586567,11 mins,1.0 km
275,35.208194,128.5728963,29 mins,5.8 km
276,35.1948955,128.5665334,13 mins,3.1 km
277,35.2160872,128.5844727,33 mins,6.8 km
278,35.1781333,128.5587968,9 mins,1.2 km
279,35.1924065,128.5651539,13 mins,2.8 km
280,35.1199387,128.4878187,45 mins,12.7 km
281,35.1459033,128.555936,16 mins,4.7 km
282,35.1457609,128.5550128,18 mins,4.8 km
283,35.1199068,128.4875901,45 mins,12.8 km
284,35.2024732,128.5673682,18 mins,3.9 km
285,35.1924065,128.5651539,13 mins,2.8 km
286,35.2135183,128.5663995,31 mins,7.8 km
287,35.1775949,128.5586459,9 mins,1.1 km
288,35.2009725,128.5671414,16 mins,3.9 km
289,35.1797521,128.562464,9 mins,0.9 km
290,35.1947514,128.5684033,15 mins,3.2 km
291,35.2009725,128.5671414,16 mins,3.9 km
292,35.2103887,128.5847883,23 mins,5.8 km
293,35.1956438,128.5672555,15 mins,3.2 km
294,35.1778352,128.5603786,7 mins,0.9 km
295,35.1996289,128.5667805,17 mins,3.6 km
296,35.2167191,128.5623296,31 mins,8.7 km
297,35.201465,128.5671187,16 mins,3.9 km
298,35.2130373,128.5658672,31 mins,7.8 km
299,35.19050480000001,128.5626365,11 mins,2.5 km
300,35.2115119,128.5632905,27 mins,7.9 km
301,35.1752691,128.5595503,11 mins,0.9 km
302,35.2143205,128.568861,31 mins,6.7 km
303,35.1997141,128.5638651,20 mins,3.8 km
304,35.1848652,128.5616955,11 mins,1.9 km
305,35.1459033,128.555936,16 mins,4.7 km
306,35.1459033,128.555936,16 mins,4.7 km
307,35.2160652,128.5840218,32 mins,6.8 km
308,35.1797521,128.562464,9 mins,0.9 km
309,35.1966943,128.5600119,23 mins,3.4 km
310,35.1467264,128.5556421,17 mins,4.8 km
311,35.209374,128.5841033,22 mins,5.7 km
312,35.1751176,128.5580684,12 mins,1.1 km
313,35.1781333,128.5587968,9 mins,1.2 km
314,35.1741856,128.5569201,13 mins,1.0 km
315,35.1975414,128.5618783,22 mins,4.0 km
316,35.200503,128.5654032,19 mins,4.0 km
317,35.1970991,128.5615293,22 mins,3.6 km
318,35.1781721,128.5582011,9 mins,1.2 km
319,35.1468715,128.5581627,15 mins,4.6 km
320,35.1168397,128.488988,39 mins,12.4 km
321,35.2152745,128.5624787,31 mins,8.3 km
322,35.1459033,128.555936,16 mins,4.7 km
323,35.2140673,128.5642392,32 mins,8.4 km
324,35.1781333,128.5587968,9 mins,1.2 km
325,35.2021875,128.567054,17 mins,3.9 km
326,35.1769044,128.5586488,12 mins,1.1 km
327,35.1982955,128.5611561,23 mins,4.0 km
328,35.19531,128.5631453,18 mins,3.1 km
329,35.2145205,128.5639546,32 mins,8.4 km
330,35.1924065,128.5651539,13 mins,2.8 km
331,35.2010891,128.5585508,29 mins,4.6 km
332,35.11591,128.4884019,40 mins,12.5 km
333,35.2176969,128.5791891,45 mins,7.6 km
334,35.1911289,128.564497,14 mins,2.6 km
335,35.1923596,128.5662995,14 mins,2.9 km
336,35.1783932,128.5581934,8 mins,1.2 km
337,35.1173816,128.4895379,40 mins,12.5 km
338,35.2125208,128.5860406,28 mins,6.1 km
339,35.1458037,128.555536,17 mins,4.8 km
340,35.1794041,128.5581273,7 mins,1.1 km
341,35.1915027,128.5634066,13 mins,2.6 km
342,35.1781333,128.5587968,9 mins,1.2 km
343,35.1911002,128.5632968,13 mins,2.6 km
344,35.1721692,128.559712,10 mins,1.1 km
345,35.1906937,128.5629183,12 mins,2.5 km
346,35.1781333,128.5587968,9 mins,1.2 km
347,35.1819621,128.5579083,10 mins,1.6 km
348,35.196274,128.5622871,20 mins,3.5 km
349,35.1938732,128.5662725,14 mins,3.2 km
350,35.19957910000001,128.5675295,17 mins,3.6 km
351,35.1846177,128.5626431,12 mins,1.9 km
352,35.1898591,128.5621825,13 mins,2.6 km
353,35.2010782,128.5678145,16 mins,3.9 km
354,35.20064300000001,128.5685121,17 mins,3.9 km
355,35.1797521,128.562464,9 mins,0.9 km
356,35.1710964,128.5584132,12 mins,1.2 km
357,35.1790965,128.5651914,7 mins,0.8 km
358,35.1115578,128.4878553,49 mins,13.5 km
359,35.2163412,128.5840102,33 mins,6.8 km
360,35.19050480000001,128.5626365,11 mins,2.5 km
361,35.1173462,128.4881216,40 mins,12.5 km
362,35.1806488,128.5602304,11 mins,1.4 km
363,35.1797521,128.562464,9 mins,0.9 km
364,35.1752691,128.5595503,11 mins,0.9 km
365,35.1923596,128.5662995,14 mins,2.9 km
366,35.1465943,128.5552128,17 mins,4.8 km
367,35.1188176,128.487855,43 mins,12.6 km
368,35.2004132,128.5676301,17 mins,3.9 km
369,35.2164296,128.587585,31 mins,6.8 km
370,35.1783932,128.5581934,8 mins,1.2 km
371,35.2015936,128.5677725,16 mins,3.9 km
372,35.2164175,128.5830254,32 mins,6.8 km
373,35.1979037,128.5619632,22 mins,3.9 km
374,35.1459033,128.555936,16 mins,4.7 km
375,35.1781333,128.5587968,9 mins,1.2 km
376,35.1723668,128.5577777,14 mins,1.0 km
377,35.1828325,128.5598746,9 mins,1.6 km
378,35.1797521,128.562464,9 mins,0.9 km
379,35.1968313,128.5613422,22 mins,3.6 km
380,35.1781333,128.5587968,9 mins,1.2 km
381,35.181825,128.5546612,14 mins,1.6 km
382,35.1732957,128.5580483,12 mins,0.9 km
383,35.2008507,128.5664321,17 mins,3.9 km
384,35.1830575,128.558464,10 mins,1.6 km
385,35.2164872,128.5615395,31 mins,8.7 km
386,35.2190094,128.5787278,41 mins,7.9 km
387,35.1457735,128.5547787,18 mins,4.8 km
388,35.17632,128.5622538,9 mins,0.9 km
389,35.1781333,128.5587968,9 mins,1.2 km
390,35.2143205,128.568861,31 mins,6.7 km
391,35.1819621,128.5579083,10 mins,1.6 km
392,35.1172071,128.4875911,41 mins,12.5 km
393,35.18438039999999,128.5598569,9 mins,1.8 km
394,35.1831725,128.5598741,10 mins,1.6 km
395,35.1173462,128.4881216,40 mins,12.5 km
396,35.1202417,128.486934,46 mins,12.8 km
397,35.1967047,128.5614695,22 mins,3.6 km
398,35.1531167,128.5735059,24 mins,3.6 km
399,35.2019852,128.5677812,17 mins,3.9 km
400,35.1202417,128.486934,46 mins,12.8 km
401,35.1819621,128.5579083,10 mins,1.6 km
402,35.2164872,128.5615395,31 mins,8.7 km
403,35.20794619999999,128.5718591,26 mins,4.8 km
404,35.20794619999999,128.5718591,26 mins,4.8 km
405,35.2095831,128.5846627,23 mins,5.8 km
406,35.1913624,128.5632797,13 mins,2.6 km
407,35.1781333,128.5587968,9 mins,1.2 km
408,35.1996632,128.5677893,17 mins,3.6 km
409,35.2034404,128.5663646,20 mins,4.1 km
410,35.1900743,128.5623588,12 mins,2.6 km
411,35.2184508,128.5809149,46 mins,7.9 km
412,35.2145205,128.5639546,32 mins,8.4 km
413,35.1173816,128.4895379,40 mins,12.5 km
414,35.2167191,128.5623296,31 mins,8.7 km
415,35.1923596,128.5662995,14 mins,2.9 km
416,35.1973293,128.5616429,22 mins,3.6 km
417,35.1797521,128.562464,9 mins,0.9 km
418,35.1948955,128.5665334,13 mins,3.1 km
419,35.21139,128.5633413,27 mins,7.9 km
420,35.21681239999999,128.5840877,34 mins,6.9 km
421,35.2034504,128.5596505,28 mins,4.6 km
422,35.1781333,128.5587968,9 mins,1.2 km
423,35.1122087,128.485975,46 mins,13.4 km
424,35.1923596,128.5662995,14 mins,2.9 km
425,35.1781333,128.5587968,9 mins,1.2 km
426,35.1751176,128.5580684,12 mins,1.1 km
427,35.2024732,128.5673682,18 mins,3.9 km
428,35.1166376,128.4895702,39 mins,12.4 km
429,35.1197752,128.487828,45 mins,12.7 km
430,35.1804314,128.5627257,10 mins,0.9 km
431,35.2029293,128.5669539,19 mins,4.0 km
432,35.1723668,128.5577777,14 mins,1.0 km
433,35.1461424,128.5557486,16 mins,4.7 km
434,35.1458037,128.555536,17 mins,4.8 km
435,35.1833192,128.5588055,10 mins,1.6 km
436,35.2012884,128.5708344,19 mins,4.4 km
437,35.2034504,128.5596505,28 mins,4.6 km
438,35.2143205,128.568861,31 mins,6.7 km
439,35.1696792,128.5610706,9 mins,1.1 km
440,35.220164,128.5820969,46 mins,7.9 km
441,35.1763305,128.5590395,11 mins,1.0 km
442,35.1767292,128.5586761,12 mins,1.1 km
443,35.1801673,128.5586871,9 mins,1.2 km
444,35.18338,128.5598835,10 mins,1.6 km
445,35.1899243,128.5628381,12 mins,2.5 km
446,35.1457609,128.5550128,18 mins,4.8 km
447,35.1775949,128.5586459,9 mins,1.1 km
448,35.1982285,128.5627148,21 mins,3.9 km
449,35.1924065,128.5651539,13 mins,2.8 km
450,35.2176952,128.5806629,34 mins,6.9 km
451,35.2148885,128.5656185,34 mins,8.5 km
452,35.1127119,128.4872077,47 mins,13.4 km
453,35.1781721,128.5582011,9 mins,1.2 km
454,35.1721692,128.559712,10 mins,1.1 km
455,35.2148412,128.5663847,34 mins,7.2 km
456,35.2039838,128.5671576,20 mins,4.1 km
457,35.2055207,128.575173,22 mins,4.9 km
458,35.1783932,128.5581934,8 mins,1.2 km
459,35.21681239999999,128.5840877,34 mins,6.9 km
460,35.2106853,128.5837773,23 mins,5.8 km
461,35.1783932,128.5581934,8 mins,1.2 km
462,35.1767292,128.5586761,12 mins,1.1 km
463,35.1951841,128.5583128,22 mins,3.2 km
464,35.2106959,128.5829564,23 mins,5.8 km
465,35.2004132,128.5676301,17 mins,3.9 km
466,35.1781333,128.5587968,9 mins,1.2 km
467,35.1871356,128.5564897,17 mins,2.2 km
468,35.1924065,128.5651539,13 mins,2.8 km
469,35.1797521,128.562464,9 mins,0.9 km
470,35.1820448,128.5592659,9 mins,1.5 km
471,35.1998771,128.5642509,20 mins,3.8 km
472,35.2160872,128.5844727,33 mins,6.8 km
473,35.1759583,128.5606906,10 mins,1.1 km
474,35.1814178,128.5624196,13 mins,1.8 km
475,35.1835649,128.5600917,11 mins,1.8 km
476,35.1977771,128.5687134,16 mins,3.6 km
477,35.2101057,128.581228,23 mins,6.2 km
478,35.1195468,128.4876194,44 mins,12.7 km
479,35.1767292,128.5586761,12 mins,1.1 km
480,35.2171414,128.5870355,32 mins,6.8 km
481,35.1787323,128.5641833,8 mins,0.8 km
482,35.2004132,128.5676301,17 mins,3.9 km
483,35.1947514,128.5684033,15 mins,3.2 km
484,35.2066473,128.5657718,26 mins,4.8 km
485,35.1923596,128.5662995,14 mins,2.9 km
486,35.1488123,128.5601971,19 mins,4.9 km
487,35.1459033,128.555936,16 mins,4.7 km
488,35.1457609,128.5550128,18 mins,4.8 km
