,위도,경도,시간,거리
274,35.6342542,129.3323592,44 mins,4.4 km
275,35.6298599,129.332527,44 mins,4.3 km
276,35.6302631,129.340601,38 mins,3.4 km
277,35.633271,129.3339381,41 mins,4.3 km
278,35.6339718,129.332752,43 mins,4.4 km
279,35.6341075,129.3329696,43 mins,4.4 km
280,35.5448628,129.385009,59 mins,14.4 km
281,35.6618126,129.3385474,24 mins,4.3 km
282,35.589431,129.3657918,38 mins,7.7 km
283,35.62776789999999,129.340135,40 mins,3.5 km
284,35.6161677,129.4491928,1 hour 32 mins,18.5 km
285,35.6331408,129.334248,41 mins,4.2 km
286,35.6447045,129.3511737,14 mins,0.7 km
287,35.5324105,129.3915986,1 hour 2 mins,15.8 km
288,35.6029728,129.3620387,46 mins,6.2 km
289,35.639788,129.3598387,9 mins,0.7 km
290,35.5879243,129.3656885,36 mins,7.6 km
291,35.6335251,129.3332699,42 mins,4.3 km
292,35.5368135,129.3886043,59 mins,14.8 km
293,35.632014,129.4378682,1 hour 37 mins,21.0 km
294,35.6334725,129.3326834,43 mins,4.4 km
295,35.5523858,129.3573748,1 hour 14 mins,12.1 km
296,35.6482787,129.3549781,20 mins,1.0 km
297,35.6370733,129.3648308,17 mins,1.2 km
298,35.6523269,129.3490049,20 mins,3.6 km
299,35.5932129,129.3658074,47 mins,6.8 km
300,35.5933095,129.3655351,48 mins,6.8 km
301,35.6014868,129.3653166,49 mins,6.7 km
302,35.5941496,129.3660327,47 mins,6.8 km
303,35.6017844,129.3652684,48 mins,6.6 km
304,35.5970603,129.3671925,41 mins,7.6 km
305,35.590058,129.3657676,39 mins,7.8 km
306,35.5941496,129.3660327,47 mins,6.8 km
307,35.5982135,129.3684166,43 mins,7.9 km
308,35.6052449,129.3684851,49 mins,7.4 km
309,35.6017844,129.3652684,48 mins,6.6 km
310,35.592409,129.3677841,46 mins,6.7 km
311,35.63096609999999,129.3378121,30 mins,2.8 km
312,35.6370733,129.3648308,17 mins,1.2 km
313,35.5933095,129.3655351,48 mins,6.8 km
314,35.6520044,129.3515894,16 mins,2.9 km
315,35.6401696,129.3590055,9 mins,0.6 km
316,35.6310372,129.3386228,29 mins,2.8 km
317,35.6321635,129.3569786,23 mins,2.8 km
318,35.632014,129.4378682,1 hour 37 mins,21.0 km
319,35.6331408,129.334248,41 mins,4.2 km
320,35.6236643,129.3602818,25 mins,3.9 km
321,35.6342542,129.3323592,44 mins,4.4 km
322,35.6318252,129.3430599,22 mins,2.4 km
323,35.5507824,129.3834035,56 mins,13.6 km
324,35.6314139,129.3354515,39 mins,3.9 km
325,35.6447045,129.3511737,14 mins,0.7 km
326,35.6447045,129.3511737,14 mins,0.7 km
