,위도,경도,시간,거리
498,35.1564188,128.696061,18 mins,2.5 km
499,35.1447168,128.7047839,26 mins,0.6 km
500,35.1474743,128.66183,26 mins,6.0 km
501,35.10214,128.8044718,51 mins,19.2 km
502,35.1578018,128.705859,29 mins,2.2 km
503,35.1016481,128.8101827,51 mins,19.7 km
504,35.1574112,128.6941737,32 mins,3.3 km
505,35.1284339,128.7063776,16 mins,2.3 km
506,35.1574112,128.6941737,32 mins,3.3 km
507,35.212991156626394,128.5823201015787,1 hour 17 mins,17.7 km
508,35.21147251621043,128.58569920325698,1 hour 14 mins,17.5 km
509,35.20931977288777,128.5817492188615,1 hour 15 mins,17.9 km
510,35.2101303155812,128.581930756737,1 hour 15 mins,17.9 km
511,35.2094075452244,128.585373539161,1 hour 16 mins,17.9 km
512,35.2129429726071,128.581317659405,1 hour 18 mins,17.8 km
513,35.212302204194714,128.57468017859173,1 hour 25 mins,20.0 km
514,35.20704994012002,128.58344342461208,1 hour 17 mins,18.2 km
515,35.2173331126106,128.577502002613,1 hour 24 mins,17.5 km
516,35.2167557824515,128.581962681701,1 hour 18 mins,17.2 km
517,35.2104221874854,128.571978753346,1 hour 27 mins,20.2 km
518,35.21843422773512,128.5795209715268,1 hour 21 mins,17.3 km
519,35.21703448186792,128.58518361556054,1 hour 14 mins,16.9 km
520,35.2173223005091,128.577501793372,1 hour 24 mins,17.5 km
521,35.2098081093672,128.570407607602,1 hour 30 mins,19.9 km
522,35.2186208951479,128.57550180545,1 hour 27 mins,17.7 km
523,35.215721676123884,128.5882549550444,1 hour 14 mins,17.3 km
524,35.2064019230833,128.57009165274,1 hour 23 mins,19.6 km
525,35.2158990038808,128.569409179535,1 hour 27 mins,20.8 km
526,35.21940179645011,128.5695029792152,1 hour 29 mins,21.2 km
527,35.21828324518638,128.58093803896577,1 hour 19 mins,17.2 km
528,35.2185978408306,128.584998767719,1 hour 13 mins,16.8 km
529,35.21981472717641,128.572545362761,1 hour 29 mins,21.2 km
530,35.214940054548734,128.56962023625067,1 hour 28 mins,20.8 km
531,35.2137545542218,128.569649024611,1 hour 27 mins,20.5 km
532,35.2143018571836,128.569699096186,1 hour 27 mins,20.6 km
533,35.21614024128284,128.56574367534873,1 hour 33 mins,21.1 km
534,35.21001990200337,128.56539773151334,1 hour 32 mins,20.1 km
535,35.2020071243198,128.568728975476,1 hour 21 mins,19.8 km
536,35.2015914430937,128.568536517578,1 hour 20 mins,19.8 km
537,35.2074552528708,128.564191128047,1 hour 30 mins,20.0 km
538,35.2220379794506,128.569984265543,1 hour 29 mins,21.5 km
539,35.2236720497267,128.584565878976,1 hour 19 mins,17.2 km
540,35.222902233402806,128.58664203099372,1 hour 16 mins,16.5 km
